fkUnidade;fkCargo;fkTipo;fkTempo_Inicio;fkTempo_Termino;fkLocal_Origem;fkLocal_Destino;ValorPassagem
1855;59;1;;;289;319;1,09
1855;59;1;;;319;289;523,66
1855;59;1;;;273;273;
1855;63;1;;;289;319;1,09
1855;63;1;;;319;289;523,66
1855;63;1;;;273;273;
1856;13;1;;;289;319;1,09
1856;13;1;;;319;289;649,66
1856;13;1;;;273;273;
1857;46;1;;;273;273;
1857;111;1;;;198;289;212,27
1857;111;1;;;289;198;353,39
1857;34;2;;;163;290;9.959,96
1857;34;2;;;290;163;10.280,55
1857;64;1;;;289;306;461,07
1861;13;1;;;191;199;1.265,97
1861;13;1;;;199;191;1.032,34
1861;13;1;;;191;199;1.247,89
1861;13;1;;;199;275;18,08
1861;13;1;;;275;213;10.993,26
1861;13;1;;;290;213;11.431,69
1862;33;1;;;273;273;
1862;4;1;;;273;273;
1862;131;1;;;273;273;
1863;1;1;;;273;273;
1864;1;1;;;273;273;
1864;1;1;;;273;273;
1864;1;1;;;273;273;
1866;5;1;;;289;319;388,31
1866;5;1;;;273;273;
1866;95;1;;;289;319;557,77
1866;95;1;;;273;273;
1866;95;1;;;289;319;388,31
1866;95;1;;;273;273;
1866;36;1;;;289;319;512,80
1866;36;1;;;319;289;1,09
1866;36;1;;;273;273;
1866;36;1;;;289;319;767,19
1866;4;1;;;289;319;1.004,73
1867;3;1;;;290;301;11.855,64
1867;3;1;;;301;290;9.922,65
